36.397 UE/Lynch
NSROC Attitude Solution
T0: 02/10/2026 10:19:00.0053 UTC

    Time,     YawI,   PitchI,    RollI, RollRateI,    AoA_T,   AngleB,      a11,      a12,      a13,      a21,      a22,      a23,      a31,      a32,      a33,     X_Az,     X_El,     Y_Az,     Y_El,     Z_Az,     Z_El,     F_Az,     F_El,    Latgd,     Long,      Alt
   (sec),    (deg),    (deg),    (deg),     (Hz),    (deg),    (deg),      ( - ),      ( - ),      ( - ),      ( - ),      ( - ),      ( - ),      ( - ),      ( - ),      ( - ),    (deg),    (deg),    (deg),    (deg),    (deg),    (deg),    (deg),    (deg),    (deg),    (deg),      (m)

195.35774344,   -0.730,   19.467,  165.288,    0.618,   54.712,  177.993,  -0.039186,  -0.933050,  -0.357606,  -0.169492,   0.358901,  -0.917858,   0.984752,   0.024643,  -0.172208,  -166.98,    79.98,   -68.96,     1.41,  -158.71,    -9.92,     2.15,    45.15,    66.379838,  -147.376790,  282079.36
195.36774454,   -0.731,   19.467,  167.526,    0.619,   54.716,  177.994,  -0.039202,  -0.946303,  -0.320895,  -0.169504,   0.322785,  -0.931170,   0.984749,   0.017889,  -0.173056,  -166.98,    79.98,   -71.17,     1.03,  -160.99,    -9.97,     2.15,    45.15,    66.379907,  -147.376783,  282087.44
195.37774365,   -0.732,   19.468,  169.751,    0.618,   54.719,  177.995,  -0.039218,  -0.958048,  -0.283911,  -0.169515,   0.286390,  -0.942998,   0.984747,   0.011145,  -0.173635,  -166.97,    79.98,   -73.36,     0.64,  -163.24,   -10.00,     2.15,    45.15,    66.379976,  -147.376777,  282095.52
195.38774376,   -0.733,   19.469,  171.980,    0.619,   54.723,  177.996,  -0.039233,  -0.968367,  -0.246429,  -0.169527,   0.249494,  -0.953422,   0.984744,   0.004371,  -0.173953,  -166.97,    79.98,   -75.55,     0.25,  -165.51,   -10.02,     2.15,    45.14,    66.380045,  -147.376770,  282103.60
195.39774287,   -0.734,   19.469,  174.209,    0.619,   54.726,  177.997,  -0.039247,  -0.977219,  -0.208574,  -0.169538,   0.212221,  -0.962403,   0.984742,  -0.002410,  -0.174005,  -166.97,    79.98,   -77.75,    -0.14,  -167.77,   -10.02,     2.15,    45.14,    66.380114,  -147.376763,  282111.68
195.40774398,   -0.734,   19.470,  176.431,    0.619,   54.730,  177.998,  -0.039259,  -0.984572,  -0.170517,  -0.169550,   0.174737,  -0.969907,   0.984739,  -0.009166,  -0.173795,  -166.96,    79.98,   -79.94,    -0.53,  -170.03,   -10.01,     2.15,    45.14,    66.380184,  -147.376757,  282119.77
195.41774409,   -0.735,   19.471,  178.658,    0.619,   54.734,  177.999,  -0.039268,  -0.990454,  -0.132133,  -0.169563,   0.136922,  -0.975961,   0.984737,  -0.015920,  -0.173321,  -166.96,    79.98,   -82.13,    -0.91,  -172.29,    -9.98,     2.15,    45.13,    66.380253,  -147.376750,  282127.87
195.42774320,   -0.735,   19.472, -179.094,    0.620,   54.738,  178.000,  -0.039280,  -0.994874,  -0.093178,  -0.169577,   0.098535,  -0.980579,   0.984734,  -0.022716,  -0.172579,  -166.96,    79.98,   -84.34,    -1.30,  -174.57,    -9.94,     2.15,    45.13,    66.380322,  -147.376744,  282135.97
195.43774431,   -0.736,   19.472, -176.863,    0.620,   54.741,  178.001,  -0.039290,  -0.997748,  -0.054369,  -0.169590,   0.060280,  -0.983669,   0.984731,  -0.029428,  -0.171576,  -166.96,    79.97,   -86.54,    -1.69,  -176.84,    -9.88,     2.15,    45.13,    66.380391,  -147.376737,  282144.07
195.44774342,   -0.736,   19.473, -174.647,    0.619,   54.745,  178.002,  -0.039300,  -0.999103,  -0.015761,  -0.169604,   0.022214,  -0.985262,   0.984728,  -0.036047,  -0.170325,  -166.95,    79.97,   -88.73,    -2.07,  -179.08,    -9.81,     2.15,    45.13,    66.380460,  -147.376730,  282152.17
195.45774353,   -0.737,   19.474, -172.412,    0.621,   54.749,  178.003,  -0.039310,  -0.998957,   0.023224,  -0.169617,  -0.016234,  -0.985376,   0.984726,  -0.042674,  -0.168802,  -166.95,    79.97,   -90.93,    -2.45,   178.65,    -9.72,     2.15,    45.12,    66.380530,  -147.376724,  282160.26
195.46774264,   -0.737,   19.475, -170.176,    0.620,   54.753,  178.004,  -0.039318,  -0.997290,   0.062178,  -0.169631,  -0.054661,  -0.983991,   0.984723,  -0.049235,  -0.167022,  -166.95,    79.97,   -93.14,    -2.82,   176.38,    -9.61,     2.15,    45.12,    66.380599,  -147.376718,  282168.34
195.47774375,   -0.738,   19.476, -167.959,    0.616,   54.757,  178.005,  -0.039325,  -0.994138,   0.100714,  -0.169646,  -0.092686,  -0.981137,   0.984720,  -0.055669,  -0.165006,  -166.95,    79.97,   -95.33,    -3.19,   174.14,    -9.50,     2.15,    45.12,    66.380668,  -147.376712,  282176.42
195.48774385,   -0.738,   19.476, -165.740,    0.618,   54.761,  178.006,  -0.039333,  -0.989491,   0.139141,  -0.169660,  -0.130613,  -0.976809,   0.984717,  -0.062028,  -0.162739,  -166.95,    79.97,   -97.52,    -3.56,   171.89,    -9.37,     2.15,    45.11,    66.380737,  -147.376706,  282184.50
195.49774296,   -0.738,   19.477, -163.506,    0.621,   54.766,  178.007,  -0.039341,  -0.983315,   0.177608,  -0.169674,  -0.168590,  -0.970973,   0.984715,  -0.068335,  -0.160211,  -166.95,    79.97,   -99.73,    -3.92,   169.63,    -9.22,     2.15,    45.11,    66.380806,  -147.376699,  282192.58
195.50774407,   -0.739,   19.478, -161.268,    0.620,   54.769,  178.008,  -0.039347,  -0.975629,   0.215870,  -0.169687,  -0.206375,  -0.963647,   0.984712,  -0.074547,  -0.157431,  -166.94,    79.97,  -101.94,    -4.28,   167.37,    -9.06,     2.15,    45.11,    66.380875,  -147.376693,  282200.66
195.51774318,   -0.739,   19.479, -159.042,    0.618,   54.773,  178.009,  -0.039353,  -0.966510,   0.253594,  -0.169703,  -0.243639,  -0.954904,   0.984709,  -0.080614,  -0.154432,  -166.94,    79.97,  -104.15,    -4.62,   165.13,    -8.88,     2.15,    45.10,    66.380944,  -147.376686,  282208.74
195.52774329,   -0.739,   19.480, -156.808,    0.620,   54.777,  178.010,  -0.039357,  -0.955888,   0.291082,  -0.169719,  -0.280680,  -0.944677,   0.984706,  -0.086582,  -0.151186,  -166.94,    79.97,  -106.36,    -4.97,   162.87,    -8.70,     2.15,    45.10,    66.381013,  -147.376680,  282216.82
195.53774440,   -0.739,   19.480, -154.583,    0.618,   54.780,  178.011,  -0.039361,  -0.943866,   0.327975,  -0.169732,  -0.317144,  -0.933065,   0.984704,  -0.092395,  -0.147721,  -166.94,    79.97,  -108.57,    -5.30,   160.63,    -8.49,     2.15,    45.10,    66.381082,  -147.376673,  282224.90
195.54774351,   -0.739,   19.481, -152.348,    0.620,   54.784,  178.011,  -0.039366,  -0.930356,   0.364538,  -0.169746,  -0.353291,  -0.919985,   0.984701,  -0.098094,  -0.144017,  -166.94,    79.96,  -110.79,    -5.63,   158.38,    -8.28,     2.15,    45.10,    66.381151,  -147.376666,  282232.98
195.55774362,   -0.739,   19.482, -150.122,    0.619,   54.788,  178.012,  -0.039370,  -0.915492,   0.400405,  -0.169758,  -0.388762,  -0.905564,   0.984699,  -0.103624,  -0.140107,  -166.94,    79.96,  -113.01,    -5.95,   156.15,    -8.05,     2.15,    45.09,    66.381221,  -147.376660,  282241.06
195.56774273,   -0.739,   19.483, -147.887,    0.620,   54.792,  178.013,  -0.039372,  -0.899187,   0.435790,  -0.169773,  -0.423768,  -0.889718,   0.984696,  -0.109015,  -0.135973,  -166.94,    79.96,  -115.23,    -6.26,   153.90,    -7.81,     2.15,    45.09,    66.381290,  -147.376653,  282249.14
195.57774384,   -0.739,   19.483, -145.667,    0.617,   54.796,  178.014,  -0.039374,  -0.881629,   0.470297,  -0.169785,  -0.457915,  -0.872632,   0.984694,  -0.114209,  -0.131658,  -166.94,    79.96,  -117.45,    -6.56,   151.68,    -7.57,     2.15,    45.09,    66.381359,  -147.376647,  282257.22
195.58774295,   -0.739,   19.484, -143.440,    0.619,   54.801,  178.015,  -0.039376,  -0.862685,   0.504207,  -0.169801,  -0.491482,  -0.854174,   0.984691,  -0.119249,  -0.127132,  -166.94,    79.96,  -119.67,    -6.85,   149.45,    -7.30,     2.15,    45.08,    66.381428,  -147.376640,  282265.30
195.59774305,   -0.739,   19.485, -141.197,    0.623,   54.805,  178.016,  -0.039377,  -0.842290,   0.537584,  -0.169814,  -0.524534,  -0.834282,   0.984689,  -0.124140,  -0.122378,  -166.94,    79.96,  -121.91,    -7.13,   147.20,    -7.03,     2.15,    45.08,    66.381497,  -147.376633,  282273.38
195.60774416,   -0.739,   19.486, -138.965,    0.620,   54.809,  178.016,  -0.039375,  -0.820717,   0.569976,  -0.169826,  -0.556623,  -0.813222,   0.984687,  -0.128818,  -0.117462,  -166.95,    79.96,  -124.15,    -7.40,   144.97,    -6.75,     2.15,    45.08,    66.381566,  -147.376627,  282281.46
195.61774327,   -0.739,   19.486, -136.741,    0.618,   54.813,  178.017,  -0.039373,  -0.797981,   0.601395,  -0.169841,  -0.587759,  -0.791008,   0.984685,  -0.133286,  -0.112388,  -166.95,    79.96,  -126.37,    -7.66,   142.75,    -6.45,     2.15,    45.07,    66.381635,  -147.376621,  282289.54
195.62774338,   -0.739,   19.487, -134.513,    0.619,   54.817,  178.018,  -0.039370,  -0.773996,   0.631965,  -0.169853,  -0.618067,  -0.767557,   0.984683,  -0.137560,  -0.107132,  -166.95,    79.96,  -128.61,    -7.91,   140.53,    -6.15,     2.15,    45.07,    66.381704,  -147.376614,  282297.62
195.63774249,   -0.738,   19.487, -132.281,    0.620,   54.820,  178.018,  -0.039368,  -0.748799,   0.661627,  -0.169864,  -0.647488,  -0.742904,   0.984681,  -0.141633,  -0.101703,  -166.95,    79.96,  -130.85,    -8.14,   138.31,    -5.84,     2.15,    45.07,    66.381773,  -147.376608,  282305.70
195.64774360,   -0.738,   19.488, -130.047,    0.619,   54.824,  178.019,  -0.039365,  -0.722447,   0.690305,  -0.169876,  -0.675945,  -0.717105,   0.984679,  -0.145495,  -0.096118,  -166.95,    79.96,  -133.10,    -8.37,   136.09,    -5.52,     2.15,    45.06,    66.381842,  -147.376601,  282313.78
195.65774371,   -0.738,   19.488, -127.822,    0.618,   54.828,  178.019,  -0.039363,  -0.695097,   0.717837,  -0.169885,  -0.703280,  -0.690317,   0.984677,  -0.149123,  -0.090403,  -166.95,    79.96,  -135.34,    -8.58,   133.88,    -5.19,     2.15,    45.06,    66.381912,  -147.376595,  282321.84
195.66774282,   -0.738,   19.489, -125.587,    0.620,   54.832,  178.020,  -0.039362,  -0.666572,   0.744400,  -0.169897,  -0.729666,  -0.662362,   0.984675,  -0.152543,  -0.084528,  -166.96,    79.96,  -137.59,    -8.77,   131.66,    -4.85,     2.15,    45.06,    66.381981,  -147.376589,  282329.90
195.67774393,   -0.737,   19.490, -123.354,    0.620,   54.836,  178.021,  -0.039356,  -0.637068,   0.769802,  -0.169906,  -0.754913,  -0.633434,   0.984674,  -0.155723,  -0.078531,  -166.96,    79.96,  -139.84,    -8.96,   129.45,    -4.50,     2.16,    45.05,    66.382050,  -147.376582,  282337.96
195.68774304,   -0.737,   19.490, -121.127,    0.619,   54.839,  178.021,  -0.039351,  -0.606681,   0.793971,  -0.169916,  -0.778951,  -0.603625,   0.984673,  -0.158662,  -0.072432,  -166.96,    79.96,  -142.09,    -9.13,   127.24,    -4.15,     2.16,    45.05,    66.382119,  -147.376576,  282346.02
195.69774315,   -0.737,   19.490, -118.895,    0.620,   54.843,  178.021,  -0.039348,  -0.575291,   0.817002,  -0.169925,  -0.801873,  -0.572822,   0.984671,  -0.161368,  -0.066204,  -166.96,    79.96,  -144.34,    -9.29,   125.04,    -3.80,     2.16,    45.05,    66.382188,  -147.376569,  282354.08
195.70774225,   -0.736,   19.491, -116.658,    0.620,   54.847,  178.022,  -0.039342,  -0.542972,   0.838829,  -0.169934,  -0.823614,  -0.541094,   0.984670,  -0.163833,  -0.059866,  -166.96,    79.95,  -146.60,    -9.43,   122.82,    -3.43,     2.16,    45.04,    66.382257,  -147.376563,  282362.14
195.71774336,   -0.736,   19.491, -114.439,    0.617,   54.850,  178.022,  -0.039337,  -0.510081,   0.859227,  -0.169942,  -0.843949,  -0.508792,   0.984669,  -0.166033,  -0.053486,  -166.97,    79.95,  -148.85,    -9.56,   120.63,    -3.07,     2.16,    45.04,    66.382326,  -147.376556,  282370.20
195.72774347,   -0.735,   19.492, -112.209,    0.619,   54.854,  178.023,  -0.039332,  -0.476266,   0.878421,  -0.169951,  -0.863104,  -0.475571,   0.984667,  -0.167993,  -0.046994,  -166.97,    79.95,  -151.11,    -9.67,   118.43,    -2.69,     2.15,    45.04,    66.382395,  -147.376550,  282378.26
195.73774258,   -0.735,   19.492, -109.968,    0.623,   54.858,  178.023,  -0.039326,  -0.441556,   0.896372,  -0.169961,  -0.881038,  -0.441459,   0.984666,  -0.169710,  -0.040400,  -166.97,    79.95,  -153.38,    -9.77,   116.22,    -2.32,     2.15,    45.03,    66.382464,  -147.376543,  282386.32
195.74774369,   -0.735,   19.493, -107.737,    0.620,   54.862,  178.024,  -0.039321,  -0.406331,   0.912879,  -0.169972,  -0.897552,  -0.406830,   0.984664,  -0.171161,  -0.033772,  -166.97,    79.95,  -155.64,    -9.86,   114.02,    -1.94,     2.15,    45.03,    66.382533,  -147.376536,  282394.38
195.75774280,   -0.734,   19.493, -105.515,    0.617,   54.866,  178.024,  -0.039316,  -0.370628,   0.927949,  -0.169979,  -0.912651,  -0.371720,   0.984663,  -0.172346,  -0.027118,  -166.98,    79.95,  -157.90,    -9.92,   111.83,    -1.55,     2.15,    45.03,    66.382603,  -147.376530,  282402.44
195.76774291,   -0.734,   19.493, -103.277,    0.620,   54.870,  178.024,  -0.039308,  -0.334114,   0.941713,  -0.169987,  -0.926468,  -0.335801,   0.984662,  -0.173279,  -0.020377,  -166.98,    79.95,  -160.17,    -9.98,   109.63,    -1.17,     2.15,    45.02,    66.382672,  -147.376524,  282410.50
195.77774202,   -0.733,   19.493, -101.038,    0.622,   54.874,  178.024,  -0.039301,  -0.297085,   0.954042,  -0.169992,  -0.938874,  -0.299364,   0.984661,  -0.173945,  -0.013603,  -166.98,    79.95,  -162.44,   -10.02,   107.42,    -0.78,     2.15,    45.02,    66.382741,  -147.376517,  282418.56
195.78774313,   -0.733,   19.494,  -98.819,    0.620,   54.878,  178.025,  -0.039294,  -0.259920,   0.964830,  -0.169997,  -0.949761,  -0.262784,   0.984661,  -0.174344,  -0.006866,  -166.98,    79.95,  -164.69,   -10.04,   105.24,    -0.39,     2.15,    45.02,    66.382810,  -147.376511,  282426.62
195.79774324,   -0.732,   19.494,  -96.590,    0.619,   54.882,  178.025,  -0.039287,  -0.222193,   0.974211,  -0.170004,  -0.959263,  -0.225640,   0.984660,  -0.174484,  -0.000087,  -166.99,    79.95,  -166.96,   -10.05,   103.04,    -0.01,     2.15,    45.01,    66.382879,  -147.376504,  282434.68
195.80774235,   -0.731,   19.494,  -94.355,    0.620,   54.885,  178.025,  -0.039276,  -0.184047,   0.982132,  -0.170009,  -0.967329,  -0.188071,   0.984660,  -0.174358,   0.006703,  -166.99,    79.95,  -169.23,   -10.04,   100.84,     0.38,     2.15,    45.01,    66.382948,  -147.376498,  282442.74
195.81774345,   -0.731,   19.494,  -92.127,    0.619,   54.888,  178.025,  -0.039267,  -0.145734,   0.988544,  -0.170014,  -0.973908,  -0.150329,   0.984659,  -0.173969,   0.013465,  -166.99,    79.95,  -171.49,   -10.02,    98.65,     0.77,     2.15,    45.01,    66.383017,  -147.376491,  282450.80
195.82774256,   -0.730,   19.494,  -89.899,    0.619,   54.891,  178.025,  -0.039258,  -0.107186,   0.993464,  -0.170015,  -0.979017,  -0.112345,   0.984659,  -0.173314,   0.020211,  -167.00,    79.95,  -173.75,    -9.98,    96.45,     1.16,     2.15,    45.00,    66.383086,  -147.376485,  282458.86
195.83774267,   -0.730,   19.494,  -87.662,    0.621,   54.894,  178.025,  -0.039248,  -0.068325,   0.996891,  -0.170018,  -0.982655,  -0.074043,   0.984659,  -0.172395,   0.026951,  -167.00,    79.95,  -176.02,    -9.93,    94.25,     1.54,     2.16,    45.00,    66.383155,  -147.376478,  282466.92
195.84774378,   -0.729,   19.494,  -85.428,    0.620,   54.896,  178.025,  -0.039237,  -0.029433,   0.998796,  -0.170019,  -0.984794,  -0.035700,   0.984659,  -0.171215,   0.033637,  -167.00,    79.95,  -178.29,    -9.86,    92.05,     1.93,     2.16,    45.00,    66.383224,  -147.376471,  282474.98
195.85774289,   -0.728,   19.494,  -83.202,    0.618,   54.899,  178.025,  -0.039228,   0.009382,   0.999186,  -0.170020,  -0.985437,   0.002578,   0.984660,  -0.169780,   0.040252,  -167.01,    79.95,   179.45,    -9.78,    89.85,     2.31,     2.16,    45.00,    66.383294,  -147.376465,  282483.03
195.86774300,   -0.728,   19.494,  -80.971,    0.619,   54.903,  178.025,  -0.039219,   0.048276,   0.998064,  -0.170021,  -0.984589,   0.040944,   0.984660,  -0.168086,   0.046823,  -167.01,    79.95,   177.19,    -9.68,    87.65,     2.68,     2.16,    44.99,    66.383363,  -147.376459,  282491.07
195.87774211,   -0.727,   19.494,  -78.731,    0.622,   54.906,  178.025,  -0.039210,   0.087245,   0.995415,  -0.170022,  -0.982237,   0.079393,   0.984660,  -0.166130,   0.053347,  -167.01,    79.95,   174.92,    -9.56,    85.44,     3.06,     2.16,    44.99,    66.383432,  -147.376452,  282499.10
195.88774322,   -0.727,   19.494,  -76.504,    0.620,   54.909,  178.024,  -0.039201,   0.125843,   0.991275,  -0.170021,  -0.978412,   0.117487,   0.984660,  -0.163932,   0.059751,  -167.02,    79.95,   172.67,    -9.44,    83.24,     3.43,     2.16,    44.99,    66.383501,  -147.376446,  282507.15
195.89774333,   -0.726,   19.494,  -74.281,    0.618,   54.912,  178.024,  -0.039194,   0.164199,   0.985648,  -0.170021,  -0.973118,   0.155351,   0.984661,  -0.161492,   0.066058,  -167.02,    79.95,   170.42,    -9.29,    81.04,     3.79,     2.16,    44.98,    66.383570,  -147.376439,  282515.19
195.90774244,   -0.726,   19.493,  -72.046,    0.620,   54.915,  178.024,  -0.039185,   0.202506,   0.978497,  -0.170018,  -0.966321,   0.193178,   0.984662,  -0.158792,   0.072295,  -167.02,    79.95,   168.16,    -9.14,    78.83,     4.15,     2.16,    44.98,    66.383640,  -147.376433,  282523.24
195.91774355,   -0.725,   19.493,  -69.814,    0.620,   54.918,  178.024,  -0.039178,   0.240457,   0.969869,  -0.170015,  -0.958065,   0.230663,   0.984662,  -0.155856,   0.078416,  -167.02,    79.95,   165.91,    -8.97,    76.62,     4.50,     2.16,    44.98,    66.383709,  -147.376426,  282531.30
195.92774265,   -0.725,   19.493,  -67.580,    0.620,   54.921,  178.023,  -0.039169,   0.278080,   0.959759,  -0.170013,  -0.948346,   0.267835,   0.984663,  -0.152680,   0.084423,  -167.03,    79.95,   163.66,    -8.78,    74.41,     4.84,     2.16,    44.97,    66.383778,  -147.376420,  282539.36
195.93774276,   -0.724,   19.492,  -65.353,    0.619,   54.924,  178.023,  -0.039164,   0.315167,   0.948228,  -0.170008,  -0.937222,   0.304488,   0.984664,  -0.149282,   0.090286,  -167.03,    79.95,   161.41,    -8.59,    72.20,     5.18,     2.16,    44.97,    66.383847,  -147.376413,  282547.42
