36.398 UE/Lynch
NSROC Attitude Solution
T0: 02/10/2026 10:19:30.4242 UTC

    Time,     YawI,   PitchI,    RollI, RollRateI,    AoA_T,   AngleB,      a11,      a12,      a13,      a21,      a22,      a23,      a31,      a32,      a33,     X_Az,     X_El,     Y_Az,     Y_El,     Z_Az,     Z_El,     F_Az,     F_El,    Latgd,     Long,      Alt
544.37243786,   46.582,  -31.035,  -17.164,    0.474,  107.424,  116.027,   0.809559,   0.553740,   0.194899,   0.255835,  -0.631616,   0.731853,   0.528358,  -0.542617,  -0.652997,    72.46,    31.89,   138.76,   -32.86,    14.91,   -40.77,    23.61,   -69.51,    68.673450,  -144.306038,   41945.52
544.38243799,   45.950,  -30.848,  -15.092,    0.485,  107.924,  116.552,   0.803887,   0.566099,   0.182479,   0.256626,  -0.606893,   0.752212,   0.536572,  -0.557865,  -0.633149,    72.30,    32.45,   136.99,   -33.91,    13.64,   -39.28,    23.60,   -69.52,    68.673515,  -144.305960,   41924.18
544.39243911,   45.331,  -30.673,  -13.063,    0.477,  108.405,  117.059,   0.798249,   0.577973,   0.169545,   0.257561,  -0.581988,   0.771331,   0.544482,  -0.572046,  -0.613435,    72.12,    32.99,   135.20,   -34.89,    12.40,   -37.84,    23.59,   -69.52,    68.673581,  -144.305883,   41902.83
544.40243823,   44.726,  -30.512,  -11.085,    0.464,  108.868,  117.549,   0.792638,   0.589330,   0.156252,   0.258655,  -0.557112,   0.789128,   0.552107,  -0.585078,  -0.594022,    71.93,    33.51,   133.39,   -35.81,    11.20,   -36.44,    23.58,   -69.52,    68.673646,  -144.305805,   41881.50
544.41243835,   44.132,  -30.364,   -9.124,    0.471,  109.312,  118.020,   0.787060,   0.600250,   0.142254,   0.259931,  -0.531834,   0.805970,   0.559439,  -0.597371,  -0.574609,    71.72,    34.02,   131.54,   -36.68,    10.01,   -35.07,    23.57,   -69.53,    68.673711,  -144.305727,   41860.18
544.42243947,   43.551,  -30.231,   -7.182,    0.458,  109.736,  118.472,   0.781542,   0.610662,   0.127606,   0.261361,  -0.506231,   0.821840,   0.566465,  -0.608951,  -0.555244,    71.51,    34.50,   129.66,   -37.51,     8.83,   -33.73,    23.56,   -69.53,    68.673775,  -144.305650,   41838.86
544.43243960,   42.985,  -30.113,   -5.284,    0.464,  110.139,  118.902,   0.776091,   0.620488,   0.112593,   0.262978,  -0.480719,   0.836511,   0.573171,  -0.619600,  -0.536257,    71.28,    34.97,   127.77,   -38.29,     7.67,   -32.43,    23.55,   -69.54,    68.673840,  -144.305572,   41817.54
544.44243872,   42.432,  -30.010,   -3.442,    0.435,  110.521,  119.312,   0.770715,   0.629694,   0.097390,   0.264766,  -0.455515,   0.849945,   0.579567,  -0.629279,  -0.517793,    71.04,    35.42,   125.88,   -39.00,     6.54,   -31.18,    23.54,   -69.54,    68.673905,  -144.305495,   41796.22
544.45243984,   41.893,  -29.923,   -1.646,    0.451,  110.882,  119.701,   0.765428,   0.638283,   0.081946,   0.266731,  -0.430563,   0.862247,   0.585641,  -0.638130,  -0.499814,    70.79,    35.85,   124.00,   -39.65,     5.43,   -29.99,    23.54,   -69.55,    68.673970,  -144.305417,   41774.90
544.46243996,   41.368,  -29.852,    0.124,    0.419,  111.220,  120.068,   0.760236,   0.646279,   0.066066,   0.268876,  -0.405592,   0.873614,   0.591394,  -0.646389,  -0.482114,    70.52,    36.26,   122.11,   -40.27,     4.32,   -28.82,    23.53,   -69.55,    68.674035,  -144.305340,   41753.60
544.47243908,   40.857,  -29.797,    1.862,    0.437,  111.536,  120.413,   0.755150,   0.653653,   0.049863,   0.271194,  -0.380741,   0.884019,   0.596826,  -0.654045,  -0.464784,    70.25,    36.64,   120.22,   -40.85,     3.23,   -27.70,    23.52,   -69.55,    68.674099,  -144.305263,   41732.30
544.48244021,   40.361,  -29.758,    3.534,    0.396,  111.830,  120.736,   0.750184,   0.660368,   0.033751,   0.273683,  -0.356562,   0.893287,   0.601932,  -0.660892,  -0.448218,    69.96,    37.01,   118.37,   -41.37,     2.16,   -26.63,    23.51,   -69.56,    68.674164,  -144.305186,   41711.00
544.49244033,   39.881,  -29.736,    5.150,    0.418,  112.100,  121.034,   0.745357,   0.666431,   0.017671,   0.276345,  -0.332978,   0.901531,   0.606693,  -0.667079,  -0.432353,    69.66,    37.35,   116.55,   -41.84,     1.12,   -25.62,    23.50,   -69.56,    68.674229,  -144.305109,   41689.70
544.50244145,   39.417,  -29.732,    6.709,    0.369,  112.345,  121.309,   0.740673,   0.671864,   0.001677,   0.279188,  -0.310050,   0.908803,   0.611112,  -0.672658,  -0.417222,    69.35,    37.67,   114.77,   -42.27,     0.11,   -24.66,    23.49,   -69.57,    68.674294,  -144.305032,   41668.40
544.51244057,   38.968,  -29.745,    8.235,    0.398,  112.567,  121.559,   0.736144,   0.676670,  -0.014485,   0.282195,  -0.287405,   0.915294,   0.615189,  -0.677876,  -0.402525,    69.03,    37.97,   113.01,   -42.68,    -0.91,   -23.74,    23.48,   -69.57,    68.674359,  -144.304955,   41647.13
544.52244069,   38.537,  -29.776,    9.718,    0.352,  112.763,  121.783,   0.731789,   0.680842,  -0.030660,   0.285389,  -0.265272,   0.920969,   0.618901,  -0.682705,  -0.388428,    68.69,    38.24,   111.29,   -43.06,    -1.91,   -22.86,    23.47,   -69.58,    68.674423,  -144.304878,   41625.85
544.53244182,   38.125,  -29.827,   11.162,    0.378,  112.933,  121.980,   0.727625,   0.684372,  -0.046873,   0.288754,  -0.243589,   0.925897,   0.622240,  -0.687241,  -0.374856,    68.35,    38.48,   109.59,   -43.41,    -2.90,   -22.02,    23.46,   -69.58,    68.674488,  -144.304801,   41604.56
544.54244194,   37.731,  -29.896,   12.551,    0.331,  113.076,  122.150,   0.723659,   0.687286,  -0.062899,   0.292290,  -0.222642,   0.930052,   0.625207,  -0.691425,  -0.362004,    68.01,    38.70,   107.95,   -43.74,    -3.87,   -21.22,    23.45,   -69.59,    68.674553,  -144.304724,   41583.28
544.55244106,   37.355,  -29.985,   13.881,    0.357,  113.191,  122.292,   0.719900,   0.689606,  -0.078661,   0.296011,  -0.202538,   0.933465,   0.627791,  -0.695286,  -0.349938,    67.65,    38.89,   106.37,   -44.05,    -4.82,   -20.48,    23.44,   -69.59,    68.674618,  -144.304647,   41562.01
544.56244218,   37.000,  -30.095,   15.160,    0.306,  113.277,  122.406,   0.716366,   0.691334,  -0.094224,   0.299911,  -0.183171,   0.936217,   0.629979,  -0.698932,  -0.338556,    67.28,    39.05,   104.84,   -44.34,    -5.75,   -19.79,    23.43,   -69.59,    68.674682,  -144.304570,   41540.75
544.57244230,   36.663,  -30.226,   16.409,    0.336,  113.335,  122.490,   0.713043,   0.692465,  -0.109826,   0.304008,  -0.164209,   0.938410,   0.631782,  -0.702515,  -0.327603,    66.91,    39.18,   103.34,   -44.63,    -6.68,   -19.12,    23.42,   -69.60,    68.674747,  -144.304494,   41519.49
544.58244343,   36.345,  -30.379,   17.609,    0.289,  113.364,  122.546,   0.709941,   0.693043,  -0.125195,   0.308309,  -0.146017,   0.940013,   0.633189,  -0.705953,  -0.317335,    66.53,    39.29,   101.90,   -44.91,    -7.59,   -18.50,    23.42,   -69.60,    68.674811,  -144.304417,   41498.23
544.59244255,   36.046,  -30.553,   18.759,    0.315,  113.364,  122.571,   0.707068,   0.693085,  -0.140315,   0.312801,  -0.128591,   0.941074,   0.634201,  -0.709294,  -0.307720,    66.14,    39.36,   100.51,   -45.18,    -8.48,   -17.92,    23.41,   -69.61,    68.674875,  -144.304340,   41476.97
544.60244267,   35.766,  -30.749,   19.856,    0.265,  113.335,  122.568,   0.704424,   0.692622,  -0.155118,   0.317486,  -0.112012,   0.941624,   0.634814,  -0.712551,  -0.298802,    65.74,    39.41,    99.19,   -45.44,    -9.35,   -17.39,    23.40,   -69.61,    68.674940,  -144.304263,   41455.71
544.61244379,   35.504,  -30.967,   20.900,    0.293,  113.278,  122.535,   0.701994,   0.691703,  -0.169566,   0.322371,  -0.096316,   0.941701,   0.635045,  -0.715731,  -0.290598,    65.33,    39.42,    97.93,   -45.70,   -10.21,   -16.89,    23.39,   -69.62,    68.675004,  -144.304187,   41434.44
544.62244292,   35.262,  -31.206,   21.885,    0.239,  113.191,  122.473,   0.699797,   0.690346,  -0.183593,   0.327444,  -0.081583,   0.941342,   0.634874,  -0.718865,  -0.283142,    64.92,    39.41,    96.74,   -45.96,   -11.04,   -16.45,    23.38,   -69.62,    68.675069,  -144.304110,   41413.19
544.63244304,   35.038,  -31.467,   22.813,    0.269,  113.077,  122.383,   0.697819,   0.688598,  -0.197185,   0.332698,  -0.067809,   0.940592,   0.634319,  -0.721966,  -0.276413,    64.51,    39.37,    95.62,   -46.22,   -11.84,   -16.05,    23.37,   -69.63,    68.675134,  -144.304033,   41391.93
544.64244416,   34.833,  -31.750,   23.694,    0.215,  112.934,  122.263,   0.696068,   0.686433,  -0.210471,   0.338142,  -0.054823,   0.939497,   0.633363,  -0.725123,  -0.270273,    64.09,    39.30,    94.57,   -46.48,   -12.63,   -15.68,    23.36,   -69.63,    68.675198,  -144.303957,   41370.66
544.65244428,   34.648,  -32.055,   24.531,    0.246,  112.763,  122.114,   0.694541,   0.683870,  -0.223460,   0.343766,  -0.042603,   0.938088,   0.632010,  -0.728359,  -0.264681,    63.67,    39.20,    93.56,   -46.75,   -13.40,   -15.35,    23.35,   -69.64,    68.675263,  -144.303880,   41349.41
544.66244340,   34.482,  -32.381,   25.306,    0.191,  112.562,  121.935,   0.693245,   0.680989,  -0.235936,   0.349569,  -0.031440,   0.936383,   0.630249,  -0.731619,  -0.259848,    63.24,    39.07,    92.64,   -47.02,   -14.14,   -15.06,    23.34,   -69.64,    68.675327,  -144.303804,   41328.20
544.67244453,   34.336,  -32.730,   26.019,    0.222,  112.332,  121.727,   0.692170,   0.677824,  -0.247902,   0.355548,  -0.021328,   0.934415,   0.628081,  -0.734915,  -0.255761,    62.81,    38.91,    91.80,   -47.30,   -14.86,   -14.82,    23.34,   -69.65,    68.675392,  -144.303728,   41306.97
544.68244465,   34.210,  -33.100,   26.680,    0.165,  112.075,  121.490,   0.691311,   0.674365,  -0.259463,   0.361697,  -0.012113,   0.932217,   0.625512,  -0.738299,  -0.252289,    62.38,    38.72,    91.03,   -47.59,   -15.55,   -14.61,    23.33,   -69.65,    68.675456,  -144.303652,   41285.75
544.69244577,   34.104,  -33.492,   27.277,    0.196,  111.789,  121.224,   0.690668,   0.670682,  -0.270487,   0.368009,  -0.003980,   0.929814,   0.622533,  -0.741734,  -0.249566,    61.95,    38.50,    90.34,   -47.88,   -16.22,   -14.45,    23.32,   -69.66,    68.675520,  -144.303576,   41264.53
544.70244489,   34.019,  -33.906,   27.812,    0.135,  111.475,  120.929,   0.690244,   0.666792,  -0.280984,   0.374478,   0.003083,   0.927231,   0.619136,  -0.745237,  -0.247571,    61.52,    38.25,    89.74,   -48.18,   -16.86,   -14.33,    23.31,   -69.66,    68.675585,  -144.303499,   41243.32
544.71244501,   33.954,  -34.340,   28.285,    0.170,  111.133,  120.606,   0.690025,   0.662720,  -0.290978,   0.381103,   0.009106,   0.924488,   0.615326,  -0.748812,  -0.246281,    61.09,    37.98,    89.21,   -48.49,   -17.47,   -14.26,    23.30,   -69.67,    68.675649,  -144.303423,   41222.12
544.72244614,   33.911,  -34.796,   28.699,    0.108,  110.763,  120.254,   0.690016,   0.658468,  -0.300497,   0.387868,   0.014131,   0.921607,   0.611094,  -0.752476,  -0.245648,    60.66,    37.67,    88.77,   -48.81,   -18.06,   -14.22,    23.30,   -69.67,    68.675713,  -144.303347,   41200.91
544.73244526,   33.889,  -35.273,   29.045,    0.143,  110.365,  119.874,   0.690205,   0.654111,  -0.309445,   0.394766,   0.018022,   0.918605,   0.606446,  -0.756184,  -0.245782,    60.23,    37.33,    88.42,   -49.13,   -18.62,   -14.23,    23.29,   -69.68,    68.675777,  -144.303271,   41179.72
544.78244687,   34.108,  -37.950,   29.802,    0.021,  107.986,  117.569,   0.693831,   0.631286,  -0.346520,   0.430947,   0.021539,   0.902120,   0.576960,  -0.775251,  -0.257107,    58.16,    35.24,    88.05,   -50.83,   -21.01,   -14.90,    23.26,   -69.70,    68.676098,  -144.302891,   41073.71
544.79244699,   34.220,  -38.541,   29.747,    0.057,  107.436,  117.031,   0.695026,   0.626720,  -0.352365,   0.438447,   0.018968,   0.898557,   0.569827,  -0.779014,  -0.261600,    57.75,    34.74,    88.27,   -51.17,   -21.41,   -15.17,    23.25,   -69.71,    68.676163,  -144.302815,   41052.51
544.84244860,   35.133,  -41.714,   28.392,   -0.072,  104.363,  114.015,   0.702740,   0.605326,  -0.373812,   0.476384,  -0.010121,   0.879179,   0.528407,  -0.795913,  -0.295480,    55.87,    31.90,    90.96,   -52.74,   -23.03,   -17.19,    23.21,   -69.73,    68.676483,  -144.302437,   40946.68
544.85244772,   35.390,  -42.385,   27.904,   -0.033,  103.692,  113.353,   0.704562,   0.601442,  -0.376643,   0.483933,  -0.019015,   0.874899,   0.519039,  -0.798690,  -0.304455,    55.52,    31.27,    91.81,   -53.01,   -23.29,   -17.73,    23.21,   -69.74,    68.676547,  -144.302362,   40925.53
544.86244885,   35.671,  -43.065,   27.333,   -0.105,  103.005,  112.674,   0.706438,   0.597805,  -0.378912,   0.491444,  -0.029040,   0.870425,   0.509340,  -0.801116,  -0.314303,    55.18,    30.62,    92.78,   -53.24,   -23.52,   -18.32,    23.20,   -69.74,    68.676610,  -144.302286,   40904.38
544.87244897,   35.978,  -43.755,   26.685,   -0.065,  102.303,  111.980,   0.708360,   0.594390,  -0.380693,   0.498905,  -0.040088,   0.865729,   0.499319,  -0.803177,  -0.324941,    54.84,    29.95,    93.86,   -53.43,   -23.74,   -18.96,    23.20,   -69.75,    68.676674,  -144.302211,   40883.24
544.88245009,   36.309,  -44.452,   25.958,   -0.138,  101.587,  111.271,   0.710305,   0.591232,  -0.381984,   0.506317,  -0.052161,   0.860769,   0.488989,  -0.804813,  -0.336401,    54.52,    29.27,    95.04,   -53.59,   -23.93,   -19.66,    23.20,   -69.75,    68.676738,  -144.302135,   40862.10
544.89244921,   36.664,  -45.158,   25.147,   -0.097,  100.857,  110.548,   0.712252,   0.588379,  -0.382763,   0.513679,  -0.065294,   0.855494,   0.478363,  -0.805945,  -0.348744,    54.20,    28.58,    96.33,   -53.70,   -24.10,   -20.41,    23.19,   -69.75,    68.676802,  -144.302060,   40840.96
544.90244934,   37.043,  -45.870,   24.252,   -0.173,  100.114,  109.812,   0.714198,   0.585834,  -0.383040,   0.520972,  -0.079447,   0.849869,   0.467451,  -0.806527,  -0.361944,    53.89,    27.87,    97.72,   -53.76,   -24.26,   -21.22,    23.19,   -69.76,    68.676866,  -144.301985,   40819.83
544.91245046,   37.449,  -46.589,   23.276,   -0.130,   99.358,  109.062,   0.716137,   0.583570,  -0.382875,   0.528193,  -0.094542,   0.843845,   0.456245,  -0.806540,  -0.375943,    53.59,    27.15,    99.20,   -53.76,   -24.41,   -22.08,    23.18,   -69.76,    68.676929,  -144.301909,   40798.70
544.92244958,   37.883,  -47.313,   22.214,   -0.207,   98.591,  108.301,   0.718067,   0.581632,  -0.382210,   0.535310,  -0.110607,   0.837382,   0.444773,  -0.805897,  -0.390777,    53.30,    26.41,   100.77,   -53.70,   -24.53,   -23.00,    23.18,   -69.77,    68.676993,  -144.301834,   40777.59
544.93244970,   38.344,  -48.040,   21.072,   -0.163,   97.813,  107.529,   0.719971,   0.579977,  -0.381141,   0.542328,  -0.127501,   0.830436,   0.433038,  -0.804593,  -0.406335,    53.01,    25.66,   102.40,   -53.57,   -24.65,   -23.97,    23.18,   -69.77,    68.677057,  -144.301759,   40756.47
544.94245082,   38.834,  -48.770,   19.847,   -0.239,   97.026,  106.747,   0.721850,   0.578633,  -0.379627,   0.549220,  -0.145232,   0.822961,   0.421059,  -0.802553,  -0.422633,    52.73,    24.90,   104.09,   -53.37,   -24.76,   -25.00,    23.17,   -69.77,    68.677121,  -144.301684,   40735.34
544.95245095,   39.354,  -49.501,   18.542,   -0.196,   96.230,  105.957,   0.723691,   0.577575,  -0.377729,   0.555975,  -0.163673,   0.814925,   0.408856,  -0.799762,  -0.439566,    52.47,    24.13,   105.82,   -53.11,   -24.87,   -26.08,    23.17,   -69.78,    68.677185,  -144.301609,   40714.24
544.96245007,   39.903,  -50.232,   17.168,   -0.265,   95.427,  105.160,   0.725484,   0.576760,  -0.375528,   0.562579,  -0.182656,   0.806314,   0.396457,  -0.796232,  -0.456986,    52.21,    23.36,   107.57,   -52.77,   -24.97,   -27.19,    23.17,   -69.78,    68.677248,  -144.301534,   40693.19
544.97245119,   40.480,  -50.960,   15.712,   -0.226,   94.620,  104.358,   0.727211,   0.576289,  -0.372902,   0.569025,  -0.202293,   0.797050,   0.383895,  -0.791814,  -0.475033,    51.96,    22.58,   109.34,   -52.36,   -25.07,   -28.36,    23.17,   -69.78,    68.677312,  -144.301459,   40672.13
544.98245131,   41.086,  -51.684,   14.187,   -0.292,   93.810,  103.553,   0.728870,   0.576084,  -0.369968,   0.575294,  -0.222358,   0.787143,   0.371195,  -0.786565,  -0.493487,    51.72,    21.79,   111.11,   -51.87,   -25.17,   -29.57,    23.17,   -69.78,    68.677375,  -144.301384,   40651.08
544.99245244,   41.720,  -52.402,   12.591,   -0.254,   92.999,  102.747,   0.730446,   0.576181,  -0.366693,   0.581380,  -0.242822,   0.776553,   0.358394,  -0.780418,  -0.512348,    51.48,    21.00,   112.85,   -51.30,   -25.28,   -30.82,    23.17,   -69.79,    68.677439,  -144.301309,   40630.02
545.00245156,   42.382,  -53.113,   10.936,   -0.313,   92.189,  101.941,   0.731932,   0.576518,  -0.363184,   0.587275,  -0.263478,   0.765302,   0.345519,  -0.773438,  -0.531423,    51.26,    20.21,   114.56,   -50.66,   -25.39,   -32.10,    23.17,   -69.79,    68.677502,  -144.301234,   40608.97
545.01245168,   43.071,  -53.815,    9.220,   -0.279,   91.381,  101.137,   0.733329,   0.577111,  -0.359405,   0.592970,  -0.284313,   0.753361,   0.332589,  -0.765577,  -0.550705,    51.04,    19.43,   116.23,   -49.96,   -25.50,   -33.42,    23.17,   -69.79,    68.677566,  -144.301159,   40587.92
545.12245403,   52.203,  -60.676,  -13.006,   -0.402,   82.979,   92.765,   0.741508,   0.599957,  -0.300361,   0.642226,  -0.505107,   0.576552,   0.194192,  -0.620418,  -0.759849,    49.10,    11.20,   130.09,   -38.35,   -27.52,   -49.45,    23.17,   -69.81,    68.678264,  -144.300335,   40356.45
545.13245515,   53.147,  -61.201,  -15.301,   -0.382,   82.282,   92.072,   0.741616,   0.603473,  -0.292962,   0.645527,  -0.523195,   0.556383,   0.182486,  -0.601737,  -0.777568,    48.96,    10.51,   130.92,   -36.99,   -27.77,   -51.04,    23.18,   -69.81,    68.678328,  -144.300260,   40335.44
545.14245527,   54.104,  -61.708,  -17.617,   -0.410,   81.601,   91.394,   0.741631,   0.607097,  -0.285337,   0.648648,  -0.540589,   0.535742,   0.170997,  -0.582406,  -0.794710,    48.83,     9.85,   131.68,   -35.62,   -28.04,   -52.63,    23.18,   -69.81,    68.678391,  -144.300185,   40314.44
545.15245439,   55.070,  -62.196,  -19.954,   -0.394,   80.935,   90.730,   0.741542,   0.610858,  -0.277430,   0.651611,  -0.557295,   0.514612,   0.159744,  -0.562383,  -0.811299,    48.69,     9.19,   132.37,   -34.22,   -28.33,   -54.22,    23.18,   -69.81,    68.678455,  -144.300111,   40293.46
545.16245552,   56.042,  -62.665,  -22.316,   -0.417,   80.284,   90.084,   0.741359,   0.614774,  -0.269146,   0.654416,  -0.573343,   0.492968,   0.148751,  -0.541599,  -0.827371,    48.56,     8.55,   133.00,   -32.79,   -28.63,   -55.83,    23.19,   -69.81,    68.678518,  -144.300036,   40272.49
545.17245564,   57.017,  -63.115,  -24.693,   -0.403,   79.651,   89.455,   0.741086,   0.618804,  -0.260525,   0.657066,  -0.588650,   0.470908,   0.138042,  -0.520166,  -0.842836,    48.44,     7.93,   133.57,   -31.34,   -28.95,   -57.44,    23.19,   -69.81,    68.678581,  -144.299961,   40251.53
545.18245476,   57.991,  -63.547,  -27.083,   -0.422,   79.036,   88.844,   0.740724,   0.622938,  -0.251547,   0.659575,  -0.603197,   0.448458,   0.127629,  -0.498098,  -0.857677,    48.32,     7.33,   134.08,   -29.87,   -29.29,   -59.06,    23.20,   -69.81,    68.678644,  -144.299886,   40230.57
545.19245588,   58.961,  -63.957,  -29.472,   -0.410,   78.442,   88.254,   0.740295,   0.627111,  -0.242269,   0.661924,  -0.616901,   0.425782,   0.117557,  -0.475568,  -0.871789,    48.20,     6.75,   134.53,   -28.40,   -29.64,   -60.67,    23.20,   -69.81,    68.678707,  -144.299811,   40209.61
545.20245601,   59.925,  -64.347,  -31.854,   -0.421,   77.867,   87.684,   0.739798,   0.631298,  -0.232727,   0.664135,  -0.629741,   0.402927,   0.107810,  -0.452647,  -0.885148,    48.08,     6.19,   134.93,   -26.91,   -30.01,   -62.27,    23.21,   -69.81,    68.678771,  -144.299737,   40188.66
545.21245713,   60.880,  -64.718,  -34.240,   -0.415,   77.312,   87.134,   0.739245,   0.635516,  -0.222791,   0.666210,  -0.641798,   0.379816,   0.098393,  -0.429202,  -0.897833,    47.97,     5.65,   135.28,   -25.42,   -30.39,   -63.87,    23.22,   -69.80,    68.678834,  -144.299662,   40167.74
545.22245625,   61.824,  -65.067,  -36.611,   -0.421,   76.779,   86.606,   0.738659,   0.639681,  -0.212582,   0.668132,  -0.652983,   0.356668,   0.089341,  -0.405489,  -0.909724,    47.87,     5.13,   135.59,   -23.92,   -30.80,   -65.47,    23.22,   -69.80,    68.678897,  -144.299587,   40146.82
545.23245637,   62.753,  -65.397,  -38.943,   -0.416,   76.266,   86.098,   0.738036,   0.643707,  -0.202347,   0.669925,  -0.663185,   0.333745,   0.080640,  -0.381873,  -0.920690,    47.77,     4.63,   135.85,   -22.45,   -31.23,   -67.03,    23.23,   -69.80,    68.678960,  -144.299512,   40125.90
545.24245750,   63.662,  -65.707,  -41.214,   -0.401,   75.777,   85.614,   0.737381,   0.647539,  -0.192257,   0.671594,  -0.672345,   0.311310,   0.072323,  -0.358673,  -0.930657,    47.67,     4.15,   136.08,   -21.02,   -31.70,   -68.54,    23.23,   -69.80,    68.679023,  -144.299437,   40104.98
545.25245762,   64.547,  -65.997,  -43.429,   -0.408,   75.311,   85.153,   0.736707,   0.651207,  -0.182187,   0.673137,  -0.680575,   0.289315,   0.064412,  -0.335778,  -0.939736,    47.58,     3.69,   136.26,   -19.62,   -32.20,   -70.01,    23.24,   -69.80,    68.679086,  -144.299363,   40084.07
545.26245674,   65.400,  -66.267,  -45.585,   -0.382,   74.868,   84.717,   0.736011,   0.654731,  -0.172092,   0.674572,  -0.687934,   0.267768,   0.056928,  -0.313168,  -0.947990,    47.49,     3.26,   136.42,   -18.25,   -32.73,   -71.44,    23.25,   -69.79,    68.679149,  -144.299288,   40063.22
545.27245786,   66.220,  -66.519,  -47.672,   -0.396,   74.450,   84.306,   0.735299,   0.658076,  -0.162086,   0.675906,  -0.694431,   0.246814,   0.049864,  -0.291037,  -0.955411,    47.41,     2.86,   136.54,   -16.92,   -33.29,   -72.83,    23.26,   -69.79,    68.679212,  -144.299213,   40042.35
545.28245798,   67.004,  -66.752,  -49.685,   -0.359,   74.058,   83.920,   0.734588,   0.661232,  -0.152162,   0.677135,  -0.700132,   0.226504,   0.043238,  -0.269421,  -0.962051,    47.33,     2.48,   136.64,   -15.63,   -33.89,   -74.16,    23.27,   -69.78,    68.679275,  -144.299138,   40021.49
545.29245911,   67.748,  -66.967,  -51.602,   -0.378,   73.691,   83.560,   0.733874,   0.664165,  -0.142526,   0.678274,  -0.705026,   0.207081,   0.037051,  -0.248643,  -0.967886,    47.25,     2.12,   136.71,   -14.40,   -34.54,   -75.44,    23.28,   -69.78,    68.679338,  -144.299063,   40000.63
545.42246070,   72.232,  -68.525,  -66.013,   -0.095,   71.377,   81.341,   0.724725,   0.687216,  -0.050079,   0.689038,  -0.722867,   0.051860,  -0.000562,  -0.072090,  -0.997398,    46.45,    -0.03,   136.45,    -4.13,   -44.00,   -85.87,    23.39,   -69.73,    68.680157,  -144.298089,   39729.65
545.43246182,   72.089,  -68.561,  -66.136,   -0.148,   71.401,   81.374,   0.724109,   0.688112,  -0.046569,   0.689686,  -0.722447,   0.049024,   0.000091,  -0.067617,  -0.997711,    46.39,     0.01,   136.39,    -3.88,   -43.53,   -86.12,    23.40,   -69.72,    68.680220,  -144.298014,   39708.88
545.44246194,   71.869,  -68.584,  -66.105,   -0.048,   71.454,   81.436,   0.723507,   0.688935,  -0.043674,   0.690316,  -0.721940,   0.047603,   0.001265,  -0.064590,  -0.997911,    46.34,     0.07,   136.34,    -3.70,   -42.54,   -86.30,    23.41,   -69.72,    68.680283,  -144.297939,   39688.11
545.45246107,   71.574,  -68.597,  -65.920,   -0.105,   71.537,   81.528,   0.722915,   0.689695,  -0.041416,   0.690931,  -0.721352,   0.047598,   0.002953,  -0.063025,  -0.998008,    46.30,     0.17,   136.29,    -3.61,   -41.03,   -86.38,    23.42,   -69.71,    68.680346,  -144.297864,   39667.34
545.50246268,   69.005,  -68.456,  -62.675,    0.091,   72.392,   82.432,   0.720181,   0.692616,  -0.040281,   0.693523,  -0.717094,   0.069304,   0.019116,  -0.077848,  -0.996782,    46.08,     1.10,   135.99,    -4.46,   -30.17,   -85.40,    23.46,   -69.68,    68.680660,  -144.297489,   39563.51
545.51246380,   68.280,  -68.383,  -61.596,    0.032,   72.653,   82.701,   0.719645,   0.693083,  -0.041790,   0.693931,  -0.715843,   0.077642,   0.023897,  -0.084874,  -0.996105,    46.04,     1.37,   135.93,    -4.87,   -28.29,   -84.94,    23.47,   -69.68,    68.680723,  -144.297413,   39542.84
545.52246293,   67.487,  -68.294,  -60.375,    0.134,   72.943,   83.001,   0.719098,   0.693521,  -0.043897,   0.694296,  -0.714374,   0.087313,   0.029195,  -0.093264,  -0.995213,    46.01,     1.67,   135.85,    -5.35,   -26.69,   -84.39,    23.48,   -69.68,    68.680786,  -144.297338,   39522.18
545.53246305,   66.630,  -68.187,  -59.019,    0.077,   73.263,   83.330,   0.718535,   0.693931,  -0.046545,   0.694609,  -0.712646,   0.098257,   0.035014,  -0.102931,  -0.994072,    45.97,     2.01,   135.76,    -5.91,   -25.35,   -83.76,    23.49,   -69.67,    68.680848,  -144.297263,   39501.52
545.56246342,   63.697,  -67.753,  -54.227,    0.208,   74.400,   84.495,   0.716642,   0.695093,  -0.057183,   0.695225,  -0.705427,   0.137964,   0.055559,  -0.138626,  -0.988785,    45.87,     3.18,   135.42,    -7.97,   -22.51,   -81.41,    23.51,   -69.66,    68.681036,  -144.297038,   39439.52
545.57246454,   62.611,  -67.566,  -52.408,    0.157,   74.839,   84.942,   0.715927,   0.695457,  -0.061537,   0.695287,  -0.702184,   0.153343,   0.063433,  -0.152569,  -0.986255,    45.84,     3.64,   135.28,    -8.78,   -21.87,   -80.49,    23.52,   -69.65,    68.681099,  -144.296963,   39418.85
545.58246466,   61.478,  -67.356,  -50.484,    0.244,   75.306,   85.420,   0.715156,   0.695812,  -0.066308,   0.695265,  -0.698415,   0.169773,   0.071819,  -0.167516,  -0.983250,    45.81,     4.12,   135.11,    -9.64,   -21.33,   -79.50,    23.53,   -69.65,    68.681162,  -144.296888,   39398.19
545.59246578,   60.306,  -67.124,  -48.483,    0.194,   75.801,   85.924,   0.714324,   0.696174,  -0.071298,   0.695150,  -0.694124,   0.186974,   0.080677,  -0.183123,  -0.979774,    45.78,     4.63,   134.92,   -10.55,   -20.87,   -78.46,    23.54,   -69.64,    68.681224,  -144.296813,   39377.52
